id,specid,latabb,engname,latname,body.length,body.mass,wing.span,coordx,coordy,elev,rlength,nsurvey,forest,count141,count142,count143,date141,date142,date143,dur141,dur142,dur143,obs14
37841,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1138942,207276,450,4.6,3,6,5,15,3,15,38,60,210,210,210,201
37842,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1138942,223276,550,5.1,3,67,0,0,0,15,37,54,290,315,325,52
37843,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1140942,58276,250,5.3,3,13,0,0,0,17,42,70,190,210,260,219
37844,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1142942,49276,950,5.1,3,72,0,0,0,17,39,72,190,180,205,162
37845,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1144942,23276,350,5,3,42,1,0,1,16,35,58,180,225,220,6
37846,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1144942,47276,550,5.3,3,72,3,1,0,18,34,55,255,270,270,73
37847,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1144942,63276,1350,3.7,3,79,0,0,0,30,58,86,200,200,190,219
37848,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1144942,71276,250,5.5,3,47,0,0,1,25,37,56,180,200,210,81
37849,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1144942,119276,2050,4.2,3,26,0,0,0,67,81,92,300,300,300,310
37850,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1144942,183276,1150,6,3,56,0,0,0,29,47,69,285,300,310,99
37851,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1147942,32276,1450,5.4,3,20,0,0,0,35,58,85,255,300,290,333
37852,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1147942,80276,2050,3.2,2,0,0,0,NA,75,83,NA,135,145,NA,248
37853,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1149942,144276,1950,5.4,2,18,0,0,NA,54,70,NA,300,300,NA,301
37854,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1150942,111276,1650,5,3,33,0,0,0,48,71,94,300,300,300,310
37855,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1150942,127276,1550,3.3,3,21,0,4,5,47,61,76,285,250,255,342
37856,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1150942,159276,1350,4,3,39,0,0,0,26,40,60,310,270,275,373
37857,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1150942,175276,1150,5.3,3,69,0,1,0,40,50,62,280,265,265,65
37858,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1150942,191276,850,6,3,42,5,2,5,34,47,55,230,225,222,67
37859,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1150942,207276,650,5.5,3,19,3,3,4,17,38,55,210,180,195,275
37860,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1150942,223276,550,5.8,3,98,0,0,0,16,41,61,240,240,240,201
37861,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1155942,81276,1450,3.5,3,52,0,0,0,26,40,61,255,285,285,73
37862,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1156942,71276,1350,3.8,3,90,0,0,0,17,44,70,280,285,295,333
37863,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1156942,119276,1250,3.9,3,10,4,0,0,16,38,63,270,270,300,310
37864,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1156942,127276,850,4.1,3,50,1,1,2,20,36,52,300,305,300,260
37865,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1156942,199276,550,5.3,3,54,0,0,0,28,40,50,240,235,240,304
37866,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1156942,215276,450,5.1,3,9,3,2,4,24,55,70,195,195,195,14
37867,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1161942,88276,1250,5,3,51,0,1,0,41,54,68,200,215,225,189
37868,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1161942,145276,2050,4.3,2,0,0,0,NA,59,68,NA,240,230,NA,31
37869,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1162942,127276,750,5.2,3,35,2,0,4,21,40,69,300,255,285,168
37870,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1162942,135276,1850,3.8,3,57,0,0,0,51,75,89,255,220,265,167
37871,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1162942,159276,1950,5.5,2,2,0,0,NA,61,85,NA,180,170,NA,70
37872,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1162942,191276,950,4.9,3,42,0,3,1,29,42,51,240,240,240,304
37873,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1162942,207276,550,5.8,3,18,0,5,1,21,56,70,270,285,285,341
37874,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1168942,103276,1850,4.6,2,12,0,0,NA,61,80,NA,270,270,NA,310
37875,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1168942,119276,1650,3.4,3,34,0,0,0,34,47,76,240,240,225,240
37876,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1168942,135276,1350,4.5,3,68,0,0,0,20,48,75,285,280,285,240
37877,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1168942,151276,1350,4.7,3,63,0,0,0,38,50,68,240,240,270,284
37878,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1168942,183276,1250,3.2,3,48,0,0,0,36,48,67,300,320,295,305
37879,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1174942,111276,1850,3.5,3,33,0,0,0,36,49,69,195,190,224,188
37880,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1174942,127276,1150,5,3,90,0,0,0,18,38,61,225,250,255,11
37881,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1174942,159276,450,5.4,3,33,1,0,1,24,36,73,240,255,285,258
37882,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1174942,167276,1950,5.2,2,0,0,0,NA,73,94,NA,280,300,NA,379
37883,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1174942,175276,1050,4,3,37,0,1,2,21,48,55,195,225,225,120
37884,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1174942,207276,450,3.4,3,8,0,0,0,18,55,69,225,240,230,383
37885,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1180942,95276,2050,4.7,3,36,0,0,0,69,81,87,300,315,300,339
37886,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1180942,111276,1850,4.6,3,66,0,0,0,71,87,107,330,315,315,340
37887,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1180942,151276,950,4.6,3,56,0,0,0,25,40,61,235,235,275,106
37888,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1180942,167276,450,5.9,3,0,1,2,7,27,48,76,255,285,300,241
37889,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1180942,199276,950,5,3,41,0,0,0,16,47,72,220,226,249,263
37890,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1186942,79276,1050,7.7,3,63,0,0,0,26,47,75,375,390,390,256
37891,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1186942,103276,1950,5.5,2,0,0,0,NA,77,84,NA,180,225,NA,94
37892,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1186942,127276,1350,4.7,3,35,2,1,1,42,48,62,270,240,250,294
37893,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1186942,143276,550,7.5,3,14,8,8,11,20,34,54,245,240,240,5
37894,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1186942,191276,450,5.4,3,1,1,0,1,21,47,61,180,180,180,177
37895,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1192942,103276,1450,4.5,3,27,7,4,3,69,78,98,250,240,280,384
37896,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1192942,127276,2250,5.3,2,0,0,0,NA,75,95,NA,180,180,NA,237
37897,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1198942,87276,1950,4.3,2,6,1,3,NA,68,81,NA,390,340,NA,259
37898,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1198942,111276,2350,4.2,2,0,0,0,NA,79,97,NA,165,270,NA,94
37899,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1198942,135276,2050,3.9,2,1,0,0,NA,60,86,NA,240,255,NA,125
37900,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1198942,143276,1150,4.9,3,58,0,1,1,38,52,62,225,215,250,268
37901,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1204942,87276,2050,4.5,2,9,6,1,NA,64,75,NA,415,420,NA,242
37902,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1204942,111276,2250,4.7,2,14,0,0,NA,78,85,NA,210,210,NA,94
37903,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1210942,127276,2350,4.7,2,2,0,0,NA,83,95,NA,310,245,NA,230
37904,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1210942,143276,2250,4.2,2,0,0,0,NA,71,82,NA,285,315,NA,340
37905,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1215942,96276,2150,6.3,3,30,0,0,0,61,74,92,340,300,305,323
37906,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1216942,127276,2250,5.2,2,0,0,0,NA,70,87,NA,345,360,NA,353
37907,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1222942,87276,2350,2.9,2,0,0,0,NA,75,101,NA,160,158,NA,215
37908,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1222942,111276,1750,9.4,3,93,0,1,0,46,55,67,205,220,210,279
37909,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1228942,79276,1850,5.5,3,82,0,0,0,39,59,72,330,300,300,323
37910,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1234942,71276,1850,5.4,3,81,0,0,0,40,60,73,330,320,315,323
37911,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1234942,127276,1850,4.7,3,82,0,0,0,52,71,86,315,360,360,52
37912,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1240942,135276,2450,4.4,2,0,0,0,NA,70,82,NA,254,223,NA,188
37913,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1246942,135276,1850,5.6,3,69,2,7,5,34,50,64,335,364,325,188
37914,5330,CARCHL,European Greenfinch,Carduelis chloris,15,29,26,1252942,111276,1850,6.2,3,53,1,0,1,50,77,91,330,360,360,52
37915,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,922942,63276,450,6.4,3,3,3,1,3,21,52,70,215,220,240,386
37916,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,928942,79276,450,5.5,3,21,2,3,3,26,47,59,195,175,185,147
37917,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,928942,103276,1050,4.3,3,32,0,0,0,25,52,73,210,270,210,77
37918,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,934942,95276,950,4.5,3,9,0,1,0,40,55,65,310,300,285,293
37919,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,934942,111276,1150,5.4,3,35,5,0,4,16,38,62,240,240,210,77
37920,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,946942,95276,550,3.6,3,2,6,3,5,52,61,69,180,145,140,361
37921,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,946942,111276,750,3.9,3,6,1,2,0,18,40,60,180,195,180,77
37922,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,952942,119276,650,6.1,3,60,0,0,0,17,39,61,195,225,210,77
37923,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,958942,111276,550,5.8,3,5,9,4,5,18,45,59,190,180,205,179
37924,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,958942,127276,550,4.5,3,13,0,0,0,25,50,76,195,203,215,165
37925,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,958942,143276,1150,3.8,3,50,1,1,1,38,62,69,195,210,180,320
37926,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,964942,103276,750,7.7,3,57,0,0,0,18,36,68,275,310,340,178
37927,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,964942,135276,1250,1.9,3,84,0,0,0,35,55,69,135,150,150,149
37928,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,970942,95276,750,7.9,3,15,1,0,3,19,35,66,220,290,325,178
37929,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,970942,127276,450,4.4,3,17,2,2,0,18,44,62,200,205,200,176
37930,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,970942,159276,1050,6,3,58,0,3,1,18,40,61,250,255,255,352
37931,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,976942,119276,750,6.2,3,26,0,0,0,17,45,68,195,200,175,295
37932,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,976942,151276,1250,6.1,3,32,0,1,2,36,56,76,260,305,230,375
37933,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,982942,63276,1250,4.5,3,66,4,7,2,25,44,67,365,375,345,361
37934,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,982942,79276,350,6.2,3,45,0,0,1,22,33,75,155,150,180,282
37935,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,982942,95276,750,4.1,3,44,4,0,0,22,45,67,200,225,240,178
37936,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,982942,111276,750,4.5,3,9,1,0,0,16,34,66,135,145,155,295
37937,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,982942,127276,550,6.9,3,31,0,1,0,22,49,64,215,230,200,176
37938,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,988942,71276,350,4.7,3,8,9,4,2,25,50,67,168,155,170,348
37939,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,988942,87276,1350,3.7,3,78,0,0,0,34,61,75,160,205,205,124
37940,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,988942,151276,550,5.7,3,37,0,0,0,17,49,63,240,285,300,153
37941,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,988942,167276,1150,4,3,18,1,4,1,48,61,83,165,150,165,378
37942,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,994942,63276,1450,6.6,3,54,0,0,1,49,71,79,255,255,255,77
37943,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,994942,111276,950,4.3,3,6,1,0,0,15,35,67,105,135,120,295
37944,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,994942,127276,650,4.7,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37945,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,994942,143276,550,4.9,3,27,0,0,0,24,49,63,225,210,230,21
37946,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,994942,191276,850,5.3,3,56,14,8,8,24,46,69,255,270,255,217
37947,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1000942,39276,1250,5.6,3,66,0,0,0,24,46,67,190,210,210,123
37948,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1000942,55276,450,6.7,3,5,10,4,3,21,49,69,290,240,280,367
37949,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1000942,87276,1250,4,3,51,0,0,0,35,47,88,245,245,245,354
37950,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1000942,103276,1150,5.1,3,43,3,2,1,23,40,62,255,250,225,363
37951,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1000942,119276,750,6.5,3,40,0,0,0,24,54,70,300,275,230,9
37952,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1000942,135276,550,5.2,3,5,0,1,0,21,41,62,130,145,140,249
37953,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1000942,151276,450,5.5,3,3,0,0,4,26,31,48,165,130,135,291
37954,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1000942,167276,1250,5.6,3,52,2,3,3,33,54,68,210,230,215,141
37955,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1000942,183276,950,4.5,3,38,1,0,0,16,48,72,240,230,210,303
37956,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1000942,199276,550,3.9,3,49,0,1,0,15,42,58,220,215,185,361
37957,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1006942,31276,1850,5.3,2,15,0,0,NA,71,80,NA,300,315,NA,361
37958,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1006942,39276,1950,4.8,3,62,0,0,0,64,84,94,260,243,197,266
37959,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1006942,63276,1050,3.6,3,82,3,1,2,25,50,81,212,225,220,354
37960,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1006942,80276,2050,4.7,2,0,0,0,NA,68,75,NA,255,315,NA,286
37961,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1006942,95276,1250,6,3,29,2,5,1,26,45,66,335,320,310,361
37962,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1006942,175276,750,6.3,3,5,0,0,1,31,65,73,190,240,192,68
37963,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1012942,47276,2250,3.6,2,0,0,0,NA,48,90,NA,275,350,NA,354
37964,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1012942,55276,1750,4.1,3,58,1,1,2,46,65,76,150,135,220,74
37965,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1012942,71276,2250,4.1,2,0,0,0,NA,69,107,NA,145,150,NA,123
37966,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1012942,87276,1150,2.6,3,34,4,2,1,25,38,50,225,240,225,45
37967,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1012942,119276,1150,3.3,3,98,0,0,0,39,61,76,195,240,180,358
37968,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1012942,135276,650,4,3,33,2,6,7,19,40,55,145,190,235,122
37969,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1012942,151276,550,6.9,3,53,0,0,0,25,36,52,195,200,245,278
37970,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1018942,95276,1850,6.6,3,17,0,0,0,40,55,68,340,300,300,382
37971,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1018942,127276,950,5.3,3,16,4,8,6,16,50,59,190,280,230,361
37972,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1018942,159276,550,4.3,3,60,0,0,0,18,36,51,255,265,230,146
37973,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1018942,191276,450,6.1,3,2,28,16,14,34,55,68,195,195,225,156
37974,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1024942,63276,1450,5.5,3,52,0,0,1,36,49,92,308,318,270,354
37975,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1024942,71276,850,6.9,3,58,3,2,3,15,39,71,215,285,260,51
37976,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1024942,87276,1450,6.4,3,50,3,1,0,34,40,61,280,290,270,45
37977,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1024942,103276,1850,4.5,2,12,0,0,NA,51,64,NA,195,195,NA,132
37978,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1024942,119276,1450,4.5,3,29,16,12,12,55,67,80,360,315,360,34
37979,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1024942,151276,550,4.9,3,16,2,2,1,24,40,54,200,190,200,27
37980,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1024942,167276,550,3.2,3,83,0,0,0,17,35,50,240,180,225,146
37981,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1024942,199276,750,4,3,79,0,0,0,34,49,63,180,150,185,57
37982,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1029942,48276,1750,6,3,51,4,1,0,47,67,81,295,320,300,116
37983,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1030942,71276,650,6.5,3,8,3,0,0,15,38,64,180,180,180,51
37984,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1030942,111276,950,4.2,3,45,3,7,2,25,58,81,240,285,270,95
37985,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1030942,175276,550,6.3,3,5,0,0,1,18,34,55,179,175,179,138
37986,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1030942,191276,750,4.8,3,64,0,0,0,36,47,62,210,220,215,210
37987,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1030942,207276,350,3.4,3,14,4,7,5,15,41,55,235,230,265,174
37988,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1036942,55276,2750,1.9,2,0,0,0,NA,87,102,NA,165,150,NA,144
37989,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1036942,87276,2450,4.3,2,0,0,0,NA,83,94,NA,280,255,NA,24
37990,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1036942,119276,650,5.3,3,0,1,0,0,15,22,54,120,135,130,45
37991,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1036942,135276,650,5.3,3,30,0,0,1,22,40,63,270,270,270,10
37992,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1036942,151276,750,6.9,3,17,6,9,6,15,36,61,155,135,175,254
37993,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1036942,167276,450,4.6,3,65,1,0,5,23,44,64,225,255,225,95
37994,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1036942,199276,350,6.5,3,30,1,5,2,21,41,62,288,254,311,364
37995,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1036942,215276,250,4.2,3,0,4,1,2,18,47,67,208,214,184,26
37996,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1041942,110276,1950,6.2,2,5,0,1,NA,65,70,NA,345,300,NA,71
37997,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1041942,192276,950,9,3,55,0,0,0,17,34,62,300,305,310,49
37998,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1042942,40276,2350,7.1,2,0,0,0,NA,74,96,NA,345,330,NA,148
37999,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1042942,63276,2650,2.3,2,0,0,0,NA,71,83,NA,135,120,NA,231
38000,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1042942,79276,2450,4.1,2,0,0,0,NA,70,106,NA,160,200,NA,369
38001,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1042942,95276,1350,5.8,3,66,0,0,0,31,49,76,255,265,305,113
38002,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1042942,127276,750,5.7,3,8,19,16,13,17,36,50,255,240,225,327
38003,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1042942,175276,450,7.6,3,75,0,0,0,26,48,69,300,330,320,245
38004,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1042942,207276,450,8.4,3,68,0,0,0,26,40,62,210,240,215,18
38005,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1048942,39276,1950,4.6,3,72,0,0,0,54,60,76,210,240,210,374
38006,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1048942,71276,1550,5.3,3,95,0,0,0,36,50,64,265,295,260,287
38007,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1048942,79276,1850,5.7,3,57,0,0,0,38,59,80,245,290,280,234
38008,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1048942,103276,1250,4,3,64,0,0,0,35,48,64,300,300,305,327
38009,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1048942,119276,1350,4.9,3,44,0,0,5,40,51,69,275,255,230,360
38010,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1048942,135276,850,4.8,3,44,1,0,0,15,34,48,195,210,195,132
38011,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1048942,151276,750,5.6,3,34,0,0,1,18,33,68,225,225,240,232
38012,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1048942,167276,650,6.4,3,21,6,1,2,31,50,68,240,285,255,117
38013,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1048942,183276,450,5.9,3,23,0,0,0,18,40,68,105,135,145,143
38014,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1054942,45276,2350,6.2,2,1,0,0,NA,62,73,NA,304,340,NA,376
38015,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1054942,63276,1650,5,3,43,2,2,3,33,45,65,270,270,285,86
38016,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1054942,87276,2050,4.1,3,30,0,0,0,51,72,94,280,220,230,144
38017,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1054942,143276,750,4.8,3,26,0,1,2,24,38,68,210,255,240,90
38018,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1054942,159276,750,5.6,3,7,3,6,7,15,47,55,190,195,180,64
38019,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1054942,175276,450,5.7,3,87,0,0,1,22,45,68,225,240,270,95
38020,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1054942,191276,850,4.8,3,49,1,1,2,17,48,62,240,295,295,139
38021,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1054942,207276,450,7.6,3,39,0,0,0,23,47,63,240,255,255,2
38022,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1060942,71276,1050,5.4,3,93,1,3,3,26,45,62,280,280,275,36
38023,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1060942,103276,1450,4.7,3,48,0,0,2,39,72,98,280,275,285,95
38024,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1060942,135276,850,5.7,3,11,4,4,5,17,40,58,215,225,225,331
38025,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1060942,151276,1250,4.8,3,73,0,0,0,29,36,46,240,255,251,239
38026,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1060942,199276,550,5.9,3,12,4,6,3,29,49,63,150,195,180,100
38027,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1066942,55276,2750,6.6,2,0,0,0,NA,92,97,NA,310,290,NA,380
38028,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1066942,63276,2450,4.5,2,0,0,0,NA,82,106,NA,235,250,NA,336
38029,5350,CARCAR,European Goldfinch,Carduelis carduelis,12,15,24,1066942,79276,1450,5.6,3,42,2,4,2,35,47,62,290,300,295,336
